ticket_id,customer_id,order_id,timestamp,support_channel,customer_region,customer_age_band,preferred_language,customer_tenure_months,product_category,order_value,delivery_delay_days,previous_ticket_count,issue_title,issue_description,issue_category,priority,customer_sentiment,attachment_available,image_id,escalated,resolution_time_hours,refund_requested,refund_amount,csat_score,accessibility_support_flag,resolution_status_after_7d,final_agent_disposition
TKT000000632,CUST0035533,ORD00001632,2025-11-24T07:23,web_chat,East Midlands,18-24,English,20,beauty,257.59,0,1,I want to return this,I need assistance because please tell me how to send this back. The order value is about GBP 257.59. Please advise. ...,return_request,low,positive,1,,0,13.05,1,200.2,3.2,0,resolved_within_7d,refund_or_return_completed
TKT000000633,CUST0006110,ORD00001633,2025-03-06T20:58,mobile_app,North West,35-44,English,10,electronics,81.16,2,1,Refund pending,PLEASE HELP - I STILL HAVE NOT RECEIVED MY REFUND. THE ORDER VALUE IS ABOUT GBP 81.16. THANK YOU.,refund_status,medium,negative,1,,0,21.64,0,0.0,3.4,0,resolved_within_7d,resolved_standard
TKT000000634,CUST0130255,ORD00001634,2025-09-29T05:00,web_chat,South East,45-54,English,4,home,95.29,0,3,Refund has not arrived,I need assistance because I returned the item but no refund is visible. The order value is about GBP 95.29. Can you confirm the next step? ASAP,refund_status,high,neutral,0,,0,18.22,1,82.96,3.1,0,resolved_within_7d,refund_or_return_completed
TKT000000635,CUST0003945,ORD00001635,2025-07-18T11:13,phone,North West,35-44,English,50,fashion,54.25,2,0,This is not what I ordered,"HI, YOU SENT A DIFFERENT PRODUCT. THE ORDER VALUE IS ABOUT GBP 54.25. THANKS. ASAP",wrong_item,medium,negative,1,,0,29.75,0,0.0,2.9,0,resolved_within_7d,resolved_standard
TKT000000636,CUST0177002,ORD00001636,2025-07-27T16:46,mobile_app,North West,25-34,English,91,electronics,34.55,8,1,Order still not here,I need assistance because the delivery date has passed. It is around 8 days beyond the expected delivery date. Please advise. !!!,delivery_late,medium,positive,0,,0,21.27,0,0.0,3.5,0,resolved_within_7d,resolved_standard
TKT000000637,CUST0186680,ORD00001637,2025-03-21T12:05,web_chat,South East,35-44,English,55,sports,42.73,2,3,Item arrived damaged,Please help - there is visible damage. The order value is about GBP 42.73. I need this resolved soon. !!!,damaged_item,medium,negative,1,,1,38.82,1,34.22,2.4,0,resolved_within_7d,specialist_escalation
TKT000000638,CUST0190352,ORD00001638,2025-06-26T21:34,web_chat,North West,35-44,English,19,home,65.84,0,5,Return request,I need assistance because please tell me how to send this back. The order value is about GBP 65.84. Please advise. thx,return_request,medium,neutral,0,,0,20.51,1,36.43,,0,resolved_within_7d,refund_or_return_completed
TKT000000639,CUST0022388,ORD00001639,2025-11-08T16:30,mobile_app,West Midlands,25-34,English,21,toys,247.24,2,3,Damage on arrival,"Hello, the box was crushed and the item is broken. The order value is about GBP 247.24. Please advise.",damaged_item,high,negative,0,,0,35.33,1,159.48,3.0,0,resolved_within_7d,refund_or_return_completed
TKT000000640,CUST0185073,ORD00001640,2025-04-19T05:54,web_chat,South East,25-34,Urdu,69,grocery,308.21,2,3,Item arrived damaged,"Support team, there is visible damage. The order value is about GBP 308.21. Thanks.",damaged_item,low,negative,0,,1,33.05,0,0.0,2.1,1,resolved_within_7d,specialist_escalation
TKT000000641,CUST0067296,ORD00001641,2025-09-14T23:51,phone,London,25-34,English,15,home,240.68,2,1,Return request,"Hi, I want to start a return. The order value is about GBP 240.68. Can you confirm the next step? ASAP",return_request,high,negative,0,,0,16.84,1,150.65,3.4,0,resolved_within_7d,refund_or_return_completed
TKT000000642,CUST0159105,ORD00001642,2025-06-03T02:52,web_chat,North West,25-34,English,74,fashion,58.12,0,3,Item arrived damaged,"HI, THERE IS VISIBLE DAMAGE. THE ORDER VALUE IS ABOUT GBP 58.12. I NEED THIS RESOLVED SOON. PLS",damaged_item,medium,negative,0,,1,27.98,0,0.0,3.0,0,resolved_within_7d,specialist_escalation
TKT000000643,CUST0096915,ORD00001643,2025-10-04T00:25,mobile_app,East Midlands,55-64,English,21,grocery,55.06,1,1,Product is broken,I need assistance because there is visible damage. The order value is about GBP 55.06. Please get back to me. sent from mobile,damaged_item,medium,negative,0,,0,34.92,0,0.0,2.7,0,resolved_within_7d,resolved_standard
TKT000000644,CUST0161641,ORD00001644,2025-02-14T16:28,web_chat,East Midlands,25-34,English,56,electronics,144.2,1,2,Return request,Please help - I would like to return the item. The order value is about GBP 144.20. Thanks. !!!,return_request,medium,positive,1,,0,17.14,0,0.0,3.7,0,resolved_within_7d,resolved_standard
TKT000000645,CUST0168692,ORD00001645,2025-06-19T16:18,email,East Midlands,55-64,English,30,grocery,13.53,2,2,Cannot sign in,I need assistance because I am locked out. I need this resolved soon. !!!,account_access,high,negative,0,,1,16.92,0,0.0,3.0,0,resolved_within_7d,specialist_escalation
TKT000000646,CUST0042231,ORD00001646,2025-08-24T03:29,web_chat,Scotland,18-24,English,11,electronics,138.48,12,4,Tracking stopped,Please help - the courier says the parcel cannot be found. It is around 12 days beyond the expected delivery date. I need this resolved soon.,lost_parcel,medium,negative,0,,0,52.65,1,93.33,1.2,0,resolved_within_7d,refund_or_return_completed
TKT000000647,CUST0037354,ORD00001647,2025-05-14T12:52,email,Yorkshire,45-54,English,53,home,76.78,1,1,Return request,"Support team, I want to start a return. The order value is about GBP 76.78. Please get back to me. ASAP",return_request,medium,negative,0,,1,18.36,0,0.0,3.2,0,resolved_within_7d,specialist_escalation
TKT000000648,CUST0094529,ORD00001648,2025-01-28T13:36,web_chat,North West,18-24,English,86,fashion,85.2,6,1,Order still not here,"HELLO, MY ORDER IS LATE. IT IS AROUND 6 DAYS BEYOND THE EXPECTED DELIVERY DATE. CAN YOU CONFIRM THE NEXT STEP? THX",delivery_late,medium,neutral,0,,0,16.97,0,0.0,4.1,0,resolved_within_7d,resolved_standard
TKT000000649,CUST0138522,ORD00001649,2025-08-27T16:14,web_chat,South East,55-64,English,7,fashion,190.4,8,2,Order still not here,Please help - I have been waiting for the parcel. It is around 8 days beyond the expected delivery date. Thanks. sent from mobile,delivery_late,medium,negative,0,,1,26.81,0,0.0,3.0,0,resolved_within_7d,specialist_escalation
TKT000000650,CUST0015325,ORD00001650,2025-11-24T16:37,web_chat,West Midlands,55-64,English,12,home,404.21,5,2,Delivery delayed,"Support team, I have been waiting for the parcel. It is around 5 days beyond the expected delivery date. Please get back to me.",delivery_late,medium,neutral,0,,0,19.06,1,380.42,3.9,0,resolved_within_7d,refund_or_return_completed
TKT000000651,CUST0177380,ORD00001651,2025-05-07T02:40,mobile_app,Northern Ireland,25-34,English,23,grocery,14.52,17,3,Parcel appears lost,"Support team, tracking stopped several days ago. It is around 17 days beyond the expected delivery date. I need this resolved soon. thx",lost_parcel,medium,negative,0,,1,61.65,0,0.0,1.2,0,resolved_within_7d,specialist_escalation
TKT000000652,CUST0121752,ORD00001652,2025-04-11T17:10,mobile_app,Yorkshire,35-44,English,8,electronics,152.18,2,3,Cannot sign in,"Hello, I cannot access my account. Thanks. ASAP",account_access,medium,negative,0,,0,12.75,0,0.0,3.9,0,resolved_within_7d,resolved_standard
TKT000000653,CUST0026173,ORD00001653,2025-04-25T23:48,email,West Midlands,25-34,English,69,beauty,82.29,1,2,Question before using item,"Hello, can you explain a product feature. I need this resolved soon. ...",product_question,low,neutral,0,,0,11.44,0,0.0,4.3,0,resolved_within_7d,resolved_standard
TKT000000654,CUST0014343,ORD00001654,2025-06-02T13:18,web_chat,London,55-64,English,17,home,77.97,1,3,Question before using item,"Hi, can you explain a product feature. Please advise.",product_question,medium,positive,0,,0,14.48,0,0.0,4.2,0,resolved_within_7d,resolved_standard
TKT000000655,CUST0127927,ORD00001655,2025-04-08T05:35,mobile_app,London,45-54,English,62,home,44.38,3,2,Refund pending,Can someone check this? the refund is showing as pending. The order value is about GBP 44.38. Can you confirm the next step? thx,refund_status,low,positive,0,,0,21.44,1,39.94,4.0,0,resolved_within_7d,refund_or_return_completed
TKT000000656,CUST0060028,ORD00001656,2025-03-28T13:36,web_chat,South West,45-54,English,35,fashion,19.06,1,4,Where is my refund?,"Support team, please check my refund status. The order value is about GBP 19.06. I need this resolved soon. #help",refund_status,medium,negative,0,,0,23.46,1,16.66,3.1,0,resolved_within_7d,refund_or_return_completed
TKT000000657,CUST0154580,ORD00001657,2025-09-27T01:42,phone,South West,25-34,English,19,beauty,108.12,7,4,Delivery delayed,"Hi, tracking has not moved. It is around 7 days beyond the expected delivery date. Please get back to me. sent from mobile",delivery_late,medium,negative,0,,1,35.87,0,0.0,2.4,0,resolved_within_7d,specialist_escalation
TKT000000658,CUST0019095,ORD00001658,2025-11-04T06:35,email,South East,55-64,English,33,grocery,52.7,1,3,Return request,Please help - I would like to return the item. The order value is about GBP 52.70. I need this resolved soon. #help,return_request,medium,positive,0,,0,21.09,1,38.42,3.7,0,resolved_within_7d,refund_or_return_completed
TKT000000659,CUST0150976,ORD00001659,2025-12-23T03:04,web_chat,London,45-54,English,28,fashion,59.55,0,4,Item arrived damaged,"Hello, the item arrived cracked. The order value is about GBP 59.55. Thanks. thx",damaged_item,medium,negative,1,,1,33.94,0,0.0,2.7,0,resolved_within_7d,specialist_escalation
TKT000000660,CUST0018633,ORD00001660,2025-11-18T12:27,web_chat,Yorkshire,35-44,English,49,beauty,174.34,1,4,Where is my refund?,Can someone check this? I returned the item but no refund is visible. The order value is about GBP 174.34. Please get back to me. !!!,refund_status,medium,neutral,1,,0,21.08,0,0.0,3.7,0,resolved_within_7d,resolved_standard
TKT000000661,CUST0101493,ORD00001661,2025-12-21T11:31,web_chat,London,25-34,English,56,grocery,30.29,0,3,Refund pending,I need assistance because the refund is showing as pending. The order value is about GBP 30.29. Can you confirm the next step? sent from mobile,refund_status,high,negative,0,,0,14.87,0,0.0,3.6,0,resolved_within_7d,resolved_standard
TKT000000662,CUST0097129,ORD00001662,2025-03-13T00:42,mobile_app,South East,45-54,English,34,electronics,156.7,2,2,Item arrived damaged,Can someone check this? the box was crushed and the item is broken. The order value is about GBP 156.70. Please advise. thx,damaged_item,high,neutral,1,,0,26.5,1,87.65,3.0,0,resolved_within_7d,refund_or_return_completed
TKT000000663,CUST0003074,ORD00001663,2025-11-12T20:00,mobile_app,Yorkshire,55-64,English,18,electronics,281.58,2,2,Product is broken,I need assistance because the product is damaged. The order value is about GBP 281.58. Thank you. pls,damaged_item,low,negative,1,,0,22.59,0,0.0,3.7,1,resolved_within_7d,resolved_standard
TKT000000664,CUST0057056,ORD00001664,2025-07-26T19:03,web_chat,North West,55-64,Polish,53,beauty,145.52,0,1,Item arrived damaged,"Hi, the product is damaged. The order value is about GBP 145.52. Please advise. sent from mobile",damaged_item,medium,neutral,0,,0,19.74,1,104.96,4.5,0,resolved_within_7d,refund_or_return_completed
TKT000000665,CUST0083916,ORD00001665,2025-03-07T09:05,web_chat,London,18-24,English,39,home,69.15,0,6,Is this covered by warranty?,"Hi, how do I make a warranty claim. Can you confirm the next step? pls",warranty,low,negative,0,,0,30.26,0,0.0,,0,resolved_within_7d,resolved_standard
TKT000000666,CUST0067035,ORD00001666,2025-11-17T13:17,web_chat,Yorkshire,35-44,English,42,toys,54.47,2,2,Can I send this back?,I need assistance because is this still within the return window. The order value is about GBP 54.47. Can you confirm the next step? ...,return_request,medium,negative,1,,1,23.14,1,35.52,3.4,0,resolved_within_7d,specialist_escalation
TKT000000667,CUST0004357,ORD00001667,2025-07-02T12:31,web_chat,Yorkshire,45-54,English,21,grocery,24.35,0,1,Return request,"Hello, I would like to return the item. The order value is about GBP 24.35. Please advise. thx",return_request,medium,positive,1,,0,13.31,1,14.5,3.8,0,resolved_within_7d,refund_or_return_completed
TKT000000668,CUST0022045,ORD00001668,2025-06-16T17:37,mobile_app,Wales,65+,English,19,sports,36.46,9,3,Courier cannot locate parcel,"Hi, my parcel may be lost. It is around 9 days beyond the expected delivery date. Thanks. #help",lost_parcel,medium,negative,0,,0,39.76,1,21.29,2.1,0,resolved_within_7d,refund_or_return_completed
TKT000000669,CUST0087623,ORD00001669,2025-04-08T14:17,phone,London,45-54,English,15,beauty,36.83,8,2,Delivery delayed,Please help - my order is late. It is around 8 days beyond the expected delivery date. Please advise. ASAP,delivery_late,medium,negative,0,,1,31.78,0,0.0,,0,resolved_within_7d,specialist_escalation
TKT000000670,CUST0085272,ORD00001670,2025-04-24T09:09,web_chat,South West,45-54,English,22,home,90.33,1,2,Account access problem,"Support team, I am locked out. Thank you. ...",account_access,medium,positive,0,,0,18.66,0,0.0,3.9,0,resolved_within_7d,resolved_standard
TKT000000671,CUST0095510,ORD00001671,2025-01-31T07:48,email,South East,45-54,English,69,electronics,321.75,1,5,Wrong item delivered,Please help - this is the incorrect item. The order value is about GBP 321.75. I need this resolved soon.,wrong_item,medium,negative,0,,1,26.01,1,256.87,2.7,0,resolved_within_7d,specialist_escalation
TKT000000672,CUST0079436,ORD00001672,2025-01-13T04:38,phone,London,65+,English,79,appliances,199.62,1,2,Need product information,"Hello, can you explain a product feature. Thanks. sent from mobile",product_question,low,positive,0,,0,7.83,1,135.42,4.8,0,resolved_within_7d,refund_or_return_completed
TKT000000673,CUST0075862,ORD00001673,2025-10-01T09:36,email,South East,45-54,Urdu,41,home,71.52,9,1,Where is my parcel?,I need assistance because my order is late. It is around 9 days beyond the expected delivery date. Thank you. ASAP,delivery_late,medium,negative,0,,0,24.14,0,0.0,2.9,0,resolved_within_7d,resolved_standard
TKT000000674,CUST0070491,ORD00001674,2025-11-22T14:11,mobile_app,South West,35-44,English,57,electronics,179.96,2,0,This is not what I ordered,"Hello, this is the incorrect item. The order value is about GBP 179.96. Thanks. ASAP",wrong_item,medium,negative,0,,0,34.07,1,118.02,3.3,0,resolved_within_7d,refund_or_return_completed
TKT000000675,CUST0139902,ORD00001675,2025-02-23T00:32,email,Wales,65+,English,14,grocery,108.69,3,3,Product is broken,"Hello, the product is damaged. The order value is about GBP 108.69. Can you confirm the next step? pls",damaged_item,medium,negative,1,,0,29.54,0,0.0,3.4,0,resolved_within_7d,resolved_standard
TKT000000676,CUST0137494,ORD00001676,2025-11-29T14:23,web_chat,West Midlands,25-34,English,38,fashion,81.64,1,0,Login not working,"Support team, I cannot access my account. Please advise. !!!",account_access,medium,positive,0,,0,7.23,0,0.0,4.5,0,resolved_within_7d,resolved_standard
TKT000000677,CUST0146853,ORD00001677,2025-03-04T14:07,web_chat,Northern Ireland,25-34,English,18,toys,79.57,1,2,Return request,"Hi, please tell me how to send this back. The order value is about GBP 79.57. Thanks. pls",return_request,medium,positive,1,,0,20.43,1,52.07,4.0,0,resolved_within_7d,refund_or_return_completed
TKT000000678,CUST0172741,ORD00001678,2025-07-07T20:33,web_chat,South East,35-44,English,41,beauty,49.71,2,0,This is not what I ordered,Please help - I received the wrong colour or model. The order value is about GBP 49.71. Please get back to me. !!!,wrong_item,medium,negative,1,,0,29.4,0,0.0,3.1,0,resolved_within_7d,resolved_standard
TKT000000679,CUST0080835,ORD00001679,2025-07-01T14:32,email,London,35-44,English,36,sports,103.93,11,2,Where is my parcel?,"Support team, my order is late. It is around 11 days beyond the expected delivery date. Can you confirm the next step? pls",delivery_late,medium,negative,0,,0,26.61,0,0.0,,1,resolved_within_7d,resolved_standard
TKT000000680,CUST0038103,ORD00001680,2025-08-19T17:20,email,East Midlands,18-24,English,10,electronics,177.4,1,5,Card charged incorrectly,"Support team, I was charged twice. Can you confirm the next step? ASAP",payment_issue,medium,negative,0,,1,34.07,0,0.0,2.7,0,resolved_within_7d,specialist_escalation
